Subject,Session,Folder,File
sub-MT05499,ses-202303062,anat,sub-MT05499_ses-202303062_rec-norm_run-1_T1w
sub-MT05499,ses-202303062,anat,sub-MT05499_ses-202303062_rec-norm_run-1_T2w
sub-MT05499,ses-202303062,func,sub-MT05499_ses-202303062_task-rest_dir-AP_run-1_bold
sub-MT05499,ses-202303062,func,sub-MT05499_ses-202303062_task-rest_dir-AP_run-2_bold
sub-MT05499,ses-202303062,func,sub-MT05499_ses-202303062_task-rest_dir-PA_run-1_bold
sub-MT05499,ses-202303062,func,sub-MT05499_ses-202303062_task-rest_dir-PA_run-2_bold
sub-MT05499,ses-202303061,anat,sub-MT05499_ses-202303061_rec-norm_run-1_T1w
sub-MT05499,ses-202303061,anat,sub-MT05499_ses-202303061_rec-norm_run-1_T2w
sub-MT05499,ses-202303061,func,sub-MT05499_ses-202303061_task-rest_dir-AP_run-1_bold
sub-MT05499,ses-202303061,func,sub-MT05499_ses-202303061_task-rest_dir-AP_run-2_bold
sub-MT05499,ses-202303061,func,sub-MT05499_ses-202303061_task-rest_dir-PA_run-1_bold
sub-MT05499,ses-202303061,func,sub-MT05499_ses-202303061_task-rest_dir-PA_run-2_bold
sub-MT05499,ses-202212101,anat,sub-MT05499_ses-202212101_rec-norm_run-1_T1w
sub-MT05499,ses-202212101,anat,sub-MT05499_ses-202212101_rec-norm_run-1_T2w
sub-MT05499,ses-202212101,func,sub-MT05499_ses-202212101_task-rest_dir-AP_run-1_bold
sub-MT05499,ses-202212101,func,sub-MT05499_ses-202212101_task-rest_dir-AP_run-2_bold
sub-MT05499,ses-202212101,func,sub-MT05499_ses-202212101_task-rest_dir-PA_run-1_bold
sub-MT05499,ses-202212101,func,sub-MT05499_ses-202212101_task-rest_dir-PA_run-2_bold
sub-MT07364,ses-202303271,anat,sub-MT07364_ses-202303271_rec-norm_run-1_T1w
sub-MT07364,ses-202303271,anat,sub-MT07364_ses-202303271_rec-norm_run-1_T2w
sub-MT07364,ses-202303271,func,sub-MT07364_ses-202303271_task-rest_dir-AP_run-1_bold
sub-MT07364,ses-202303271,func,sub-MT07364_ses-202303271_task-rest_dir-AP_run-2_bold
sub-MT07364,ses-202303271,func,sub-MT07364_ses-202303271_task-rest_dir-PA_run-1_bold
sub-MT07364,ses-202303271,func,sub-MT07364_ses-202303271_task-rest_dir-PA_run-2_bold
sub-MT07364,ses-202212211,anat,sub-MT07364_ses-202212211_rec-norm_run-1_T1w
sub-MT07364,ses-202212211,anat,sub-MT07364_ses-202212211_rec-norm_run-1_T2w
sub-MT07364,ses-202212211,func,sub-MT07364_ses-202212211_task-rest_dir-AP_run-1_bold
sub-MT07364,ses-202212211,func,sub-MT07364_ses-202212211_task-rest_dir-AP_run-2_bold
sub-MT07364,ses-202212211,func,sub-MT07364_ses-202212211_task-rest_dir-PA_run-1_bold
sub-MT07364,ses-202212211,func,sub-MT07364_ses-202212211_task-rest_dir-PA_run-2_bold
sub-SF10428,ses-202304081,anat,sub-SF10428_ses-202304081_rec-norm_run-1_T1w
sub-SF10428,ses-202304081,anat,sub-SF10428_ses-202304081_rec-norm_run-1_T2w
sub-SF10428,ses-202304081,func,sub-SF10428_ses-202304081_task-rest_dir-AP_run-1_bold
sub-SF10428,ses-202304081,func,sub-SF10428_ses-202304081_task-rest_dir-AP_run-2_bold
sub-SF10428,ses-202304081,func,sub-SF10428_ses-202304081_task-rest_dir-PA_run-1_bold
sub-SF10428,ses-202304081,func,sub-SF10428_ses-202304081_task-rest_dir-PA_run-2_bold
sub-SF10428,ses-202301181,anat,sub-SF10428_ses-202301181_rec-norm_run-1_T1w
sub-SF10428,ses-202301181,anat,sub-SF10428_ses-202301181_rec-norm_run-1_T2w
sub-SF10428,ses-202301181,func,sub-SF10428_ses-202301181_task-rest_dir-AP_run-1_bold
sub-SF10428,ses-202301181,func,sub-SF10428_ses-202301181_task-rest_dir-AP_run-2_bold
sub-SF10428,ses-202301181,func,sub-SF10428_ses-202301181_task-rest_dir-PA_run-1_bold
sub-SF10428,ses-202301181,func,sub-SF10428_ses-202301181_task-rest_dir-PA_run-2_bold
sub-NL01115,ses-202212071,anat,sub-NL01115_ses-202212071_rec-norm_run-1_T1w
sub-NL01115,ses-202212071,anat,sub-NL01115_ses-202212071_rec-norm_run-1_T2w
sub-NL01115,ses-202212071,func,sub-NL01115_ses-202212071_task-rest_dir-AP_run-1_bold
sub-NL01115,ses-202212071,func,sub-NL01115_ses-202212071_task-rest_dir-AP_run-2_bold
sub-NL01115,ses-202212071,func,sub-NL01115_ses-202212071_task-rest_dir-PA_run-1_bold
sub-NL01115,ses-202212071,func,sub-NL01115_ses-202212071_task-rest_dir-PA_run-2_bold
sub-NL01115,ses-202209271,anat,sub-NL01115_ses-202209271_rec-norm_run-1_T1w
sub-NL01115,ses-202209271,anat,sub-NL01115_ses-202209271_rec-norm_run-1_T2w
sub-NL01115,ses-202209271,func,sub-NL01115_ses-202209271_task-rest_dir-AP_run-2_bold
sub-NL01115,ses-202209271,func,sub-NL01115_ses-202209271_task-rest_dir-AP_run-3_bold
sub-NL01115,ses-202209271,func,sub-NL01115_ses-202209271_task-rest_dir-PA_run-3_bold
sub-NL01115,ses-202209271,func,sub-NL01115_ses-202209271_task-rest_dir-PA_run-2_bold
sub-ME03013,ses-202302101,anat,sub-ME03013_ses-202302101_run-1_T1w
sub-ME03013,ses-202302101,anat,sub-ME03013_ses-202302101_run-1_T2w
sub-ME03013,ses-202302101,func,sub-ME03013_ses-202302101_task-rest_dir-AP_run-1_bold
sub-ME03013,ses-202302101,func,sub-ME03013_ses-202302101_task-rest_dir-AP_run-2_bold
sub-ME03013,ses-202302101,func,sub-ME03013_ses-202302101_task-rest_dir-PA_run-1_bold
sub-ME03013,ses-202302101,func,sub-ME03013_ses-202302101_task-rest_dir-PA_run-2_bold
sub-ME03013,ses-202211251,anat,sub-ME03013_ses-202211251_rec-norm_run-1_T2w
sub-ME03013,ses-202211251,anat,sub-ME03013_ses-202211251_rec-norm_run-1_T1w
sub-ME03013,ses-202211251,func,sub-ME03013_ses-202211251_task-rest_dir-AP_run-1_bold
sub-ME03013,ses-202211251,func,sub-ME03013_ses-202211251_task-rest_dir-PA_run-2_bold
sub-ME03013,ses-202211251,func,sub-ME03013_ses-202211251_task-rest_dir-AP_run-2_bold
sub-ME03013,ses-202211251,func,sub-ME03013_ses-202211251_task-rest_dir-PA_run-1_bold
sub-MT00499,ses-202301192,anat,sub-MT00499_ses-202301192_rec-norm_run-1_T1w
sub-MT00499,ses-202301192,anat,sub-MT00499_ses-202301192_rec-norm_run-1_T2w
sub-MT00499,ses-202301192,func,sub-MT00499_ses-202301192_task-rest_dir-AP_run-1_bold
sub-MT00499,ses-202301192,func,sub-MT00499_ses-202301192_task-rest_dir-AP_run-2_bold
sub-MT00499,ses-202301192,func,sub-MT00499_ses-202301192_task-rest_dir-PA_run-1_bold
sub-MT00499,ses-202301192,func,sub-MT00499_ses-202301192_task-rest_dir-PA_run-2_bold
sub-MT00499,ses-202211081,anat,sub-MT00499_ses-202211081_rec-norm_run-1_T1w
sub-MT00499,ses-202211081,anat,sub-MT00499_ses-202211081_rec-norm_run-1_T2w
sub-MT00499,ses-202211081,func,sub-MT00499_ses-202211081_task-rest_dir-AP_run-1_bold
sub-MT00499,ses-202211081,func,sub-MT00499_ses-202211081_task-rest_dir-AP_run-2_bold
sub-MT00499,ses-202211081,func,sub-MT00499_ses-202211081_task-rest_dir-PA_run-1_bold
sub-MT00499,ses-202211081,func,sub-MT00499_ses-202211081_task-rest_dir-PA_run-2_bold
sub-NC00474,ses-202210171,anat,sub-NC00474_ses-202210171_rec-norm_run-1_T1w
sub-NC00474,ses-202210171,anat,sub-NC00474_ses-202210171_rec-norm_run-1_T2w
sub-NC00474,ses-202210171,func,sub-NC00474_ses-202210171_task-rest_dir-AP_run-1_bold
sub-NC00474,ses-202210171,func,sub-NC00474_ses-202210171_task-rest_dir-AP_run-2_bold
sub-NC00474,ses-202210171,func,sub-NC00474_ses-202210171_task-rest_dir-PA_run-1_bold
sub-NC00474,ses-202210171,func,sub-NC00474_ses-202210171_task-rest_dir-PA_run-2_bold
sub-NC02111,ses-202209061,anat,sub-NC02111_ses-202209061_rec-norm_run-1_T1w
sub-NC02111,ses-202209061,anat,sub-NC02111_ses-202209061_rec-norm_run-1_T2w
sub-NC02111,ses-202209061,func,sub-NC02111_ses-202209061_task-rest_dir-AP_run-1_bold
sub-NC02111,ses-202209061,func,sub-NC02111_ses-202209061_task-rest_dir-AP_run-2_bold
sub-NC02111,ses-202209061,func,sub-NC02111_ses-202209061_task-rest_dir-PA_run-1_bold
sub-NC02111,ses-202209061,func,sub-NC02111_ses-202209061_task-rest_dir-PA_run-2_bold
sub-NC02111,ses-202211081,anat,sub-NC02111_ses-202211081_rec-norm_run-2_T1w
sub-NC02111,ses-202211081,anat,sub-NC02111_ses-202211081_rec-norm_run-1_T2w
sub-NC02111,ses-202211081,func,sub-NC02111_ses-202211081_task-rest_dir-AP_run-1_bold
sub-NC02111,ses-202211081,func,sub-NC02111_ses-202211081_task-rest_dir-AP_run-2_bold
sub-NC02111,ses-202211081,func,sub-NC02111_ses-202211081_task-rest_dir-PA_run-1_bold
sub-NC02111,ses-202211081,func,sub-NC02111_ses-202211081_task-rest_dir-PA_run-2_bold
sub-LA04513,ses-202208311,anat,sub-LA04513_ses-202208311_rec-norm_run-1_T1w
sub-LA04513,ses-202208311,anat,sub-LA04513_ses-202208311_rec-norm_run-1_T2w
sub-LA04513,ses-202208311,func,sub-LA04513_ses-202208311_task-rest_dir-AP_run-1_bold
sub-LA04513,ses-202208311,func,sub-LA04513_ses-202208311_task-rest_dir-AP_run-2_bold
sub-LA04513,ses-202208311,func,sub-LA04513_ses-202208311_task-rest_dir-PA_run-1_bold
sub-LA04513,ses-202208311,func,sub-LA04513_ses-202208311_task-rest_dir-PA_run-2_bold
sub-LA04513,ses-202210281,anat,sub-LA04513_ses-202210281_rec-norm_run-1_T1w
sub-LA04513,ses-202210281,anat,sub-LA04513_ses-202210281_rec-norm_run-1_T2w
sub-LA04513,ses-202210281,func,sub-LA04513_ses-202210281_task-rest_dir-AP_run-1_bold
sub-LA04513,ses-202210281,func,sub-LA04513_ses-202210281_task-rest_dir-AP_run-2_bold
sub-LA04513,ses-202210281,func,sub-LA04513_ses-202210281_task-rest_dir-PA_run-1_bold
sub-LA04513,ses-202210281,func,sub-LA04513_ses-202210281_task-rest_dir-PA_run-2_bold
sub-LA03036,ses-202209221,anat,sub-LA03036_ses-202209221_rec-norm_run-1_T1w
sub-LA03036,ses-202209221,anat,sub-LA03036_ses-202209221_rec-norm_run-1_T2w
sub-LA03036,ses-202209221,func,sub-LA03036_ses-202209221_task-rest_dir-AP_run-1_bold
sub-LA03036,ses-202209221,func,sub-LA03036_ses-202209221_task-rest_dir-AP_run-2_bold
sub-LA03036,ses-202209221,func,sub-LA03036_ses-202209221_task-rest_dir-PA_run-1_bold
sub-LA03036,ses-202209221,func,sub-LA03036_ses-202209221_task-rest_dir-PA_run-2_bold
sub-LA03036,ses-202211201,anat,sub-LA03036_ses-202211201_rec-norm_run-1_T1w
sub-LA03036,ses-202211201,anat,sub-LA03036_ses-202211201_rec-norm_run-1_T2w
sub-LA03036,ses-202211201,func,sub-LA03036_ses-202211201_task-rest_dir-AP_run-1_bold
sub-LA03036,ses-202211201,func,sub-LA03036_ses-202211201_task-rest_dir-AP_run-2_bold
sub-LA03036,ses-202211201,func,sub-LA03036_ses-202211201_task-rest_dir-PA_run-1_bold
sub-LA03036,ses-202211201,func,sub-LA03036_ses-202211201_task-rest_dir-PA_run-2_bold
sub-NN01864,ses-202211291,anat,sub-NN01864_ses-202211291_rec-norm_run-1_T1w
sub-NN01864,ses-202211291,anat,sub-NN01864_ses-202211291_rec-norm_run-1_T2w
sub-NN01864,ses-202211291,func,sub-NN01864_ses-202211291_task-rest_dir-AP_run-1_bold
sub-NN01864,ses-202211291,func,sub-NN01864_ses-202211291_task-rest_dir-PA_run-1_bold
sub-NN01864,ses-202210271,anat,sub-NN01864_ses-202210271_rec-norm_run-1_T1w
sub-NN01864,ses-202210271,anat,sub-NN01864_ses-202210271_rec-norm_run-1_T2w
sub-NN01864,ses-202210271,func,sub-NN01864_ses-202210271_task-rest_dir-AP_run-1_bold
sub-NN01864,ses-202210271,func,sub-NN01864_ses-202210271_task-rest_dir-PA_run-1_bold
sub-NC12958,ses-202302061,anat,sub-NC12958_ses-202302061_rec-norm_run-1_T1w
sub-NC12958,ses-202302061,anat,sub-NC12958_ses-202302061_rec-norm_run-1_T2w
sub-NC12958,ses-202302061,func,sub-NC12958_ses-202302061_task-rest_dir-AP_run-1_bold
sub-NC12958,ses-202302061,func,sub-NC12958_ses-202302061_task-rest_dir-AP_run-2_bold
sub-NC12958,ses-202302061,func,sub-NC12958_ses-202302061_task-rest_dir-PA_run-1_bold
sub-NC12958,ses-202302061,func,sub-NC12958_ses-202302061_task-rest_dir-PA_run-2_bold
sub-NC12958,ses-202302071,anat,sub-NC12958_ses-202302071_rec-norm_run-1_T1w
sub-NC12958,ses-202302071,anat,sub-NC12958_ses-202302071_rec-norm_run-1_T2w
sub-NC12958,ses-202302071,func,sub-NC12958_ses-202302071_task-rest_dir-AP_run-1_bold
sub-NC12958,ses-202302071,func,sub-NC12958_ses-202302071_task-rest_dir-AP_run-2_bold
sub-NC12958,ses-202302071,func,sub-NC12958_ses-202302071_task-rest_dir-PA_run-1_bold
sub-NC12958,ses-202302071,func,sub-NC12958_ses-202302071_task-rest_dir-PA_run-2_bold
sub-NC12958,ses-202210271,anat,sub-NC12958_ses-202210271_rec-norm_run-1_T1w
sub-NC12958,ses-202210271,anat,sub-NC12958_ses-202210271_rec-norm_run-1_T2w
sub-NC12958,ses-202210271,func,sub-NC12958_ses-202210271_task-rest_dir-AP_run-1_bold
sub-NC12958,ses-202210271,func,sub-NC12958_ses-202210271_task-rest_dir-AP_run-2_bold
sub-NC12958,ses-202210271,func,sub-NC12958_ses-202210271_task-rest_dir-PA_run-1_bold
sub-NC12958,ses-202210271,func,sub-NC12958_ses-202210271_task-rest_dir-PA_run-2_bold
sub-NC00191,ses-202209301,anat,sub-NC00191_ses-202209301_rec-norm_run-2_T1w
sub-NC00191,ses-202209301,anat,sub-NC00191_ses-202209301_rec-norm_run-1_T2w
sub-NC00191,ses-202209301,func,sub-NC00191_ses-202209301_task-rest_dir-AP_run-1_bold
sub-NC00191,ses-202209301,func,sub-NC00191_ses-202209301_task-rest_dir-AP_run-2_bold
sub-NC00191,ses-202209301,func,sub-NC00191_ses-202209301_task-rest_dir-PA_run-1_bold
sub-NC00191,ses-202209301,func,sub-NC00191_ses-202209301_task-rest_dir-PA_run-2_bold
sub-NN01442,ses-202211281,anat,sub-NN01442_ses-202211281_rec-norm_run-1_T1w
sub-NN01442,ses-202211281,anat,sub-NN01442_ses-202211281_rec-norm_run-1_T2w
sub-NN01442,ses-202211281,func,sub-NN01442_ses-202211281_task-rest_dir-AP_run-1_bold
sub-NN01442,ses-202211281,func,sub-NN01442_ses-202211281_task-rest_dir-AP_run-2_bold
sub-NN01442,ses-202211281,func,sub-NN01442_ses-202211281_task-rest_dir-PA_run-1_bold
sub-NN01442,ses-202211281,func,sub-NN01442_ses-202211281_task-rest_dir-PA_run-2_bold
sub-NN01442,ses-202210241,anat,sub-NN01442_ses-202210241_rec-norm_run-1_T1w
sub-NN01442,ses-202210241,anat,sub-NN01442_ses-202210241_rec-norm_run-1_T2w
sub-NN01442,ses-202210241,func,sub-NN01442_ses-202210241_task-rest_dir-AP_run-1_bold
sub-NN01442,ses-202210241,func,sub-NN01442_ses-202210241_task-rest_dir-AP_run-2_bold
sub-NN01442,ses-202210241,func,sub-NN01442_ses-202210241_task-rest_dir-PA_run-1_bold
sub-NN01442,ses-202210241,func,sub-NN01442_ses-202210241_task-rest_dir-PA_run-2_bold
sub-LA05539,ses-202212081,anat,sub-LA05539_ses-202212081_rec-norm_run-1_T1w
sub-LA05539,ses-202212081,anat,sub-LA05539_ses-202212081_rec-norm_run-1_T2w
sub-LA05539,ses-202212081,func,sub-LA05539_ses-202212081_task-rest_dir-AP_run-1_bold
sub-LA05539,ses-202212081,func,sub-LA05539_ses-202212081_task-rest_dir-AP_run-2_bold
sub-LA05539,ses-202212081,func,sub-LA05539_ses-202212081_task-rest_dir-PA_run-1_bold
sub-LA05539,ses-202212081,func,sub-LA05539_ses-202212081_task-rest_dir-PA_run-2_bold
sub-LA05539,ses-202210131,anat,sub-LA05539_ses-202210131_rec-norm_run-1_T1w
sub-LA05539,ses-202210131,anat,sub-LA05539_ses-202210131_rec-norm_run-1_T2w
sub-LA05539,ses-202210131,func,sub-LA05539_ses-202210131_task-rest_dir-AP_run-1_bold
sub-LA05539,ses-202210131,func,sub-LA05539_ses-202210131_task-rest_dir-AP_run-2_bold
sub-LA05539,ses-202210131,func,sub-LA05539_ses-202210131_task-rest_dir-PA_run-1_bold
sub-LA05539,ses-202210131,func,sub-LA05539_ses-202210131_task-rest_dir-PA_run-2_bold
sub-NL00927,ses-202210051,anat,sub-NL00927_ses-202210051_rec-norm_run-1_T1w
sub-NL00927,ses-202210051,anat,sub-NL00927_ses-202210051_rec-norm_run-1_T2w
sub-NL00927,ses-202210051,func,sub-NL00927_ses-202210051_task-rest_dir-AP_run-1_bold
sub-NL00927,ses-202210051,func,sub-NL00927_ses-202210051_task-rest_dir-AP_run-2_bold
sub-NL00927,ses-202210051,func,sub-NL00927_ses-202210051_task-rest_dir-PA_run-1_bold
sub-NL00927,ses-202210051,func,sub-NL00927_ses-202210051_task-rest_dir-PA_run-2_bold
sub-NC11776,ses-202211151,anat,sub-NC11776_ses-202211151_rec-norm_run-1_T1w
sub-NC11776,ses-202211151,anat,sub-NC11776_ses-202211151_rec-norm_run-1_T2w
sub-NC11776,ses-202211151,func,sub-NC11776_ses-202211151_task-rest_dir-AP_run-1_bold
sub-NC11776,ses-202211151,func,sub-NC11776_ses-202211151_task-rest_dir-AP_run-2_bold
sub-NC11776,ses-202211151,func,sub-NC11776_ses-202211151_task-rest_dir-PA_run-1_bold
sub-NC11776,ses-202211151,func,sub-NC11776_ses-202211151_task-rest_dir-PA_run-2_bold
sub-NC11776,ses-202301241,anat,sub-NC11776_ses-202301241_rec-norm_run-1_T1w
sub-NC11776,ses-202301241,anat,sub-NC11776_ses-202301241_rec-norm_run-1_T2w
sub-NC11776,ses-202301241,func,sub-NC11776_ses-202301241_task-rest_dir-AP_run-1_bold
sub-NC11776,ses-202301241,func,sub-NC11776_ses-202301241_task-rest_dir-AP_run-2_bold
sub-NC11776,ses-202301241,func,sub-NC11776_ses-202301241_task-rest_dir-PA_run-1_bold
sub-NC11776,ses-202301241,func,sub-NC11776_ses-202301241_task-rest_dir-PA_run-2_bold
sub-NC10194,ses-202302171,anat,sub-NC10194_ses-202302171_rec-norm_run-1_T1w
sub-NC10194,ses-202302171,anat,sub-NC10194_ses-202302171_rec-norm_run-1_T2w
sub-NC10194,ses-202302171,func,sub-NC10194_ses-202302171_task-rest_dir-AP_run-1_bold
sub-NC10194,ses-202302171,func,sub-NC10194_ses-202302171_task-rest_dir-AP_run-2_bold
sub-NC10194,ses-202302171,func,sub-NC10194_ses-202302171_task-rest_dir-PA_run-1_bold
sub-NC10194,ses-202302171,func,sub-NC10194_ses-202302171_task-rest_dir-PA_run-2_bold
sub-NC10194,ses-202211101,anat,sub-NC10194_ses-202211101_rec-norm_run-1_T1w
sub-NC10194,ses-202211101,anat,sub-NC10194_ses-202211101_rec-norm_run-1_T2w
sub-NC10194,ses-202211101,func,sub-NC10194_ses-202211101_task-rest_dir-AP_run-1_bold
sub-NC10194,ses-202211101,func,sub-NC10194_ses-202211101_task-rest_dir-AP_run-2_bold
sub-NC10194,ses-202211101,func,sub-NC10194_ses-202211101_task-rest_dir-PA_run-1_bold
sub-NC10194,ses-202211101,func,sub-NC10194_ses-202211101_task-rest_dir-PA_run-2_bold
sub-NL00222,ses-202210031,anat,sub-NL00222_ses-202210031_rec-norm_run-1_T1w
sub-NL00222,ses-202210031,anat,sub-NL00222_ses-202210031_rec-norm_run-1_T2w
sub-NL00222,ses-202210031,func,sub-NL00222_ses-202210031_task-rest_dir-AP_run-1_bold
sub-NL00222,ses-202210031,func,sub-NL00222_ses-202210031_task-rest_dir-AP_run-2_bold
sub-NL00222,ses-202210031,func,sub-NL00222_ses-202210031_task-rest_dir-PA_run-1_bold
sub-NL00222,ses-202210031,func,sub-NL00222_ses-202210031_task-rest_dir-PA_run-2_bold
sub-NL00222,ses-202212131,anat,sub-NL00222_ses-202212131_rec-norm_run-1_T1w
sub-NL00222,ses-202212131,anat,sub-NL00222_ses-202212131_rec-norm_run-1_T2w
sub-NL00222,ses-202212131,func,sub-NL00222_ses-202212131_task-rest_dir-AP_run-1_bold
sub-NL00222,ses-202212131,func,sub-NL00222_ses-202212131_task-rest_dir-AP_run-2_bold
sub-NL00222,ses-202212131,func,sub-NL00222_ses-202212131_task-rest_dir-PA_run-1_bold
sub-NL00222,ses-202212131,func,sub-NL00222_ses-202212131_task-rest_dir-PA_run-2_bold
sub-MT03607,ses-202303022,anat,sub-MT03607_ses-202303022_rec-norm_run-1_T1w
sub-MT03607,ses-202303022,anat,sub-MT03607_ses-202303022_rec-norm_run-1_T2w
sub-MT03607,ses-202303022,func,sub-MT03607_ses-202303022_task-rest_dir-AP_run-1_bold
sub-MT03607,ses-202303022,func,sub-MT03607_ses-202303022_task-rest_dir-AP_run-2_bold
sub-MT03607,ses-202303022,func,sub-MT03607_ses-202303022_task-rest_dir-PA_run-1_bold
sub-MT03607,ses-202303022,func,sub-MT03607_ses-202303022_task-rest_dir-PA_run-2_bold
sub-MT03607,ses-202303021,anat,sub-MT03607_ses-202303021_rec-norm_run-1_T1w
sub-MT03607,ses-202303021,anat,sub-MT03607_ses-202303021_rec-norm_run-1_T2w
sub-MT03607,ses-202303021,func,sub-MT03607_ses-202303021_task-rest_dir-AP_run-1_bold
sub-MT03607,ses-202303021,func,sub-MT03607_ses-202303021_task-rest_dir-AP_run-2_bold
sub-MT03607,ses-202303021,func,sub-MT03607_ses-202303021_task-rest_dir-PA_run-1_bold
sub-MT03607,ses-202303021,func,sub-MT03607_ses-202303021_task-rest_dir-PA_run-2_bold
sub-MT03607,ses-202212291,anat,sub-MT03607_ses-202212291_rec-norm_run-1_T1w
sub-MT03607,ses-202212291,anat,sub-MT03607_ses-202212291_rec-norm_run-1_T2w
sub-MT03607,ses-202212291,func,sub-MT03607_ses-202212291_task-rest_dir-AP_run-1_bold
sub-MT03607,ses-202212291,func,sub-MT03607_ses-202212291_task-rest_dir-AP_run-2_bold
sub-MT03607,ses-202212291,func,sub-MT03607_ses-202212291_task-rest_dir-PA_run-1_bold
sub-MT03607,ses-202212291,func,sub-MT03607_ses-202212291_task-rest_dir-PA_run-2_bold
sub-LA07315,ses-202302131,anat,sub-LA07315_ses-202302131_rec-norm_run-1_T1w
sub-LA07315,ses-202302131,anat,sub-LA07315_ses-202302131_rec-norm_run-1_T2w
sub-LA07315,ses-202302131,func,sub-LA07315_ses-202302131_task-rest_dir-AP_run-1_bold
sub-LA07315,ses-202302131,func,sub-LA07315_ses-202302131_task-rest_dir-AP_run-2_bold
sub-LA07315,ses-202302131,func,sub-LA07315_ses-202302131_task-rest_dir-PA_run-1_bold
sub-LA07315,ses-202302131,func,sub-LA07315_ses-202302131_task-rest_dir-PA_run-2_bold
sub-LA07315,ses-202212161,anat,sub-LA07315_ses-202212161_rec-norm_run-1_T1w
sub-LA07315,ses-202212161,anat,sub-LA07315_ses-202212161_rec-norm_run-1_T2w
sub-LA07315,ses-202212161,func,sub-LA07315_ses-202212161_task-rest_dir-AP_run-1_bold
sub-LA07315,ses-202212161,func,sub-LA07315_ses-202212161_task-rest_dir-AP_run-2_bold
sub-LA07315,ses-202212161,func,sub-LA07315_ses-202212161_task-rest_dir-PA_run-1_bold
sub-LA07315,ses-202212161,func,sub-LA07315_ses-202212161_task-rest_dir-PA_run-2_bold
sub-LA12291,ses-202303061,anat,sub-LA12291_ses-202303061_rec-norm_run-1_T1w
sub-LA12291,ses-202303061,anat,sub-LA12291_ses-202303061_rec-norm_run-1_T2w
sub-LA12291,ses-202303061,func,sub-LA12291_ses-202303061_task-rest_dir-AP_run-1_bold
sub-LA12291,ses-202303061,func,sub-LA12291_ses-202303061_task-rest_dir-AP_run-2_bold
sub-LA12291,ses-202303061,func,sub-LA12291_ses-202303061_task-rest_dir-PA_run-1_bold
sub-LA12291,ses-202303061,func,sub-LA12291_ses-202303061_task-rest_dir-PA_run-2_bold
sub-LA12291,ses-202212131,anat,sub-LA12291_ses-202212131_rec-norm_run-1_T1w
sub-LA12291,ses-202212131,anat,sub-LA12291_ses-202212131_rec-norm_run-1_T2w
sub-LA12291,ses-202212131,func,sub-LA12291_ses-202212131_task-rest_dir-AP_run-1_bold
sub-LA12291,ses-202212131,func,sub-LA12291_ses-202212131_task-rest_dir-AP_run-2_bold
sub-LA12291,ses-202212131,func,sub-LA12291_ses-202212131_task-rest_dir-PA_run-1_bold
sub-LA12291,ses-202212131,func,sub-LA12291_ses-202212131_task-rest_dir-PA_run-2_bold
sub-LA08975,ses-202212191,anat,sub-LA08975_ses-202212191_rec-norm_run-1_T1w
sub-LA08975,ses-202212191,anat,sub-LA08975_ses-202212191_rec-norm_run-1_T2w
sub-LA08975,ses-202212191,func,sub-LA08975_ses-202212191_task-rest_dir-AP_run-1_bold
sub-LA08975,ses-202212191,func,sub-LA08975_ses-202212191_task-rest_dir-AP_run-2_bold
sub-LA08975,ses-202212191,func,sub-LA08975_ses-202212191_task-rest_dir-PA_run-1_bold
sub-LA08975,ses-202212191,func,sub-LA08975_ses-202212191_task-rest_dir-PA_run-2_bold
sub-OR01380,ses-202211291,anat,sub-OR01380_ses-202211291_rec-norm_run-1_T1w
sub-OR01380,ses-202211291,anat,sub-OR01380_ses-202211291_rec-norm_run-1_T2w
sub-OR01380,ses-202211291,func,sub-OR01380_ses-202211291_task-rest_dir-AP_run-1_bold
sub-OR01380,ses-202211291,func,sub-OR01380_ses-202211291_task-rest_dir-PA_run-2_bold
sub-OR01380,ses-202211291,func,sub-OR01380_ses-202211291_task-rest_dir-AP_run-5_bold
sub-OR01380,ses-202211291,func,sub-OR01380_ses-202211291_task-rest_dir-PA_run-1_bold
sub-OR01380,ses-202209281,anat,sub-OR01380_ses-202209281_rec-norm_run-1_T1w
sub-OR01380,ses-202209281,anat,sub-OR01380_ses-202209281_rec-norm_run-1_T2w
sub-OR01380,ses-202209281,func,sub-OR01380_ses-202209281_task-rest_dir-AP_run-1_bold
sub-OR01380,ses-202209281,func,sub-OR01380_ses-202209281_task-rest_dir-AP_run-2_bold
sub-OR01380,ses-202209281,func,sub-OR01380_ses-202209281_task-rest_dir-PA_run-1_bold
sub-OR01380,ses-202209281,func,sub-OR01380_ses-202209281_task-rest_dir-PA_run-2_bold
sub-HA04408,ses-202211131,anat,sub-HA04408_ses-202211131_rec-norm_run-1_T1w
sub-HA04408,ses-202211131,anat,sub-HA04408_ses-202211131_rec-norm_run-1_T2w
sub-HA04408,ses-202211131,func,sub-HA04408_ses-202211131_task-rest_dir-AP_run-1_bold
sub-HA04408,ses-202211131,func,sub-HA04408_ses-202211131_task-rest_dir-AP_run-2_bold
sub-HA04408,ses-202211131,func,sub-HA04408_ses-202211131_task-rest_dir-PA_run-1_bold
sub-HA04408,ses-202211131,func,sub-HA04408_ses-202211131_task-rest_dir-PA_run-2_bold
sub-SI03540,ses-202303081,anat,sub-SI03540_ses-202303081_run-1_T2w
sub-SI03540,ses-202303081,anat,sub-SI03540_ses-202303081_run-1_T1w
